county_orig	count		county_clean	state	count		state	match	fipscode	error	err2	
MENDOCINO(CA)	1		MENDOCINO	CA	1		CA	MENDOCINO-CA	06045	FALSE	0	
MENIFEE(KY)	1		MENIFEE	KY	1		KY	MENIFEE-KY	21165	FALSE	0	
MERCED(CA)	1		MERCED	CA	1		CA	MERCED-CA	06047	FALSE	0	
MERCER(IL)	1		MERCER	IL	1		IL	MERCER-IL	17131	FALSE	0	
MERCER(NJ)	1		MERCER	NJ	1		NJ	MERCER-NJ	34021	FALSE	0	
MIAMI(KS)	1		MIAMI	KS	1		KS	MIAMI-KS	20121	FALSE	0	
MIDDLESEX(CT)	1		MIDDLESEX	CT	1		CT	MIDDLESEX-CT	09007	FALSE	0	
MIDLAND(TX)	1		MIDLAND	TX	1		TX	MIDLAND-TX	48329	FALSE	0	
MILLER(MO)	1		MILLER	MO	1		MO	MILLER-MO	29131	FALSE	0	
MILLS(IA)	1		MILLS	IA	1		IA	MILLS-IA	19129	FALSE	0	
MISSAUKEE(MI)	1		MISSAUKEE	MI	1		MI	MISSAUKEE-MI	26113	FALSE	0	
MISSISSIPPI(MO)	1		MISSISSIPPI	MO	1		MO	MISSISSIPPI-MO	29133	FALSE	0	
MITCHELL(NC)	1		MITCHELL	NC	1		NC	MITCHELL-NC	37121	FALSE	0	
MOFFAT(CO)	1		MOFFAT	CO	1		CO	MOFFAT-CO	08081	FALSE	0	
MONROE(AL)	1		MONROE	AL	1		AL	MONROE-AL	01099	FALSE	0	
MONROE(IL)	1		MONROE	IL	1		IL	MONROE-IL	17133	FALSE	0	
MONTGOMERY(IA)	1		MONTGOMERY	IA	1		IA	MONTGOMERY-IA	19137	FALSE	0	
MONTGOMERY(MO)	1		MONTGOMERY	MO	1		MO	MONTGOMERY-MO	29139	FALSE	0	
MONTGOMERY(NC)	1		MONTGOMERY	NC	1		NC	MONTGOMERY-NC	37123	FALSE	0	
MORGAN(CO)	1		MORGAN	CO	1		CO	MORGAN-CO	08087	FALSE	0	
MORGAN(GA)	1		MORGAN	GA	1		GA	MORGAN-GA	13211	FALSE	0	
MORGAN(OH)	1		MORGAN	OH	1		OH	MORGAN-OH	39115	FALSE	0	
MORGAN(UT)	1		MORGAN	UT	1		UT	MORGAN-UT	49029	FALSE	0	
MORRIS(NJ)	1		MORRIS	NJ	1		NJ	MORRIS-NJ	34027	FALSE	0	
MORRISON(MN)	1		MORRISON	MN	1		MN	MORRISON-MN	27097	FALSE	0	
MUSCATINE(IA)	1		MUSCATINE	IA	1		IA	MUSCATINE-IA	19139	FALSE	0	
NASSAU(FL)	1		NASSAU	FL	1		FL	NASSAU-FL	12089	FALSE	0	
NATCHITOCHES(LA)	1		NATCHITOCHES	LA	1		LA	NATCHITOCHES-LA	22069	FALSE	0	
NEVADA(AR)	1		NEVADA	AR	1		AR	NEVADA-AR	05099	FALSE	0	
NEWBERRY(SC)	1		NEWBERRY	SC	1		SC	NEWBERRY-SC	45071	FALSE	0	
NEWPORT(RI)	1		NEWPORT	RI	1		RI	NEWPORT-RI	44005	FALSE	0	
NOBLE(OH)	1		NOBLE	OH	1		OH	NOBLE-OH	39121	FALSE	0	
NOLAN(TX)	1		NOLAN	TX	1		TX	NOLAN-TX	48353	FALSE	0	
NORTHUMBERLAND(PA)	1		NORTHUMBERLAND	PA	1		PA	NORTHUMBERLAND-PA	42097	FALSE	0	
NORTHUMBERLAND(VA)	1		NORTHUMBERLAND	VA	1		VA	NORTHUMBERLAND-VA	51133	FALSE	0	
NYE(NV)	1		NYE	NV	1		NV	NYE-NV	32023	FALSE	0	
OBRIEN(IA)	1		OBRIEN	IA	1		IA	OBRIEN-IA	#N/A	TRUE	1	
OCEAN(NJ)	1		OCEAN	NJ	1		NJ	OCEAN-NJ	34029	FALSE	0	
OCONEE(SC)	1		OCONEE	SC	1		SC	OCONEE-SC	45073	FALSE	0	
OGEMAW(MI)	1		OGEMAW	MI	1		MI	OGEMAW-MI	26129	FALSE	0	
OKANOGAN(WA)	1		OKANOGAN	WA	1		WA	OKANOGAN-WA	53047	FALSE	0	
OKEECHOBEE(FL)	1		OKEECHOBEE	FL	1		FL	OKEECHOBEE-FL	12093	FALSE	0	
ONEIDA(NY)	1		ONEIDA	NY	1		NY	ONEIDA-NY	36065	FALSE	0	
ONTARIO(NY)	1		ONTARIO	NY	1		NY	ONTARIO-NY	36069	FALSE	0	
OSAGE(OK)	1		OSAGE	OK	1		OK	OSAGE-OK	40113	FALSE	0	
OSCEOLA(IA)	1		OSCEOLA	IA	1		IA	OSCEOLA-IA	19143	FALSE	0	
OSCEOLA(MI)	1		OSCEOLA	MI	1		MI	OSCEOLA-MI	26133	FALSE	0	
OTSEGO(MI)	1		OTSEGO	MI	1		MI	OTSEGO-MI	26137	FALSE	0	
OTSEGO(NY)	1		OTSEGO	NY	1		NY	OTSEGO-NY	36077	FALSE	0	
OTTAWA(OK)	1		OTTAWA	OK	1		OK	OTTAWA-OK	40115	FALSE	0	
OVERTON(TN)	1		OVERTON	TN	1		TN	OVERTON-TN	47133	FALSE	0	
OWEN(IN)	1		OWEN	IN	1		IN	OWEN-IN	18119	FALSE	0	
OWEN(KY)	1		OWEN	KY	1		KY	OWEN-KY	21187	FALSE	0	
OXFORD(ME)	1		OXFORD	ME	1		ME	OXFORD-ME	23017	FALSE	0	
PAGE(VA)	1		PAGE	VA	1		VA	PAGE-VA	51139	FALSE	0	
PALO ALTO(IA)	1		PALO ALTO	IA	1		IA	PALO ALTO-IA	19147	FALSE	0	
PALO PINTO(TX)	1		PALO PINTO	TX	1		TX	PALO PINTO-TX	48363	FALSE	0	
PAMLICO(NC)	1		PAMLICO	NC	1		NC	PAMLICO-NC	37137	FALSE	0	
PANOLA(TX)	1		PANOLA	TX	1		TX	PANOLA-TX	48365	FALSE	0	
PARK(CO)	1		PARK	CO	1		CO	PARK-CO	08093	FALSE	0	
PARK(MT)	1		PARK	MT	1		MT	PARK-MT	30067	FALSE	0	
PARK(WY)	1		PARK	WY	1		WY	PARK-WY	56029	FALSE	0	
PASSAIC(NJ)	1		PASSAIC	NJ	1		NJ	PASSAIC-NJ	34031	FALSE	0	
PAYETTE(ID)	1		PAYETTE	ID	1		ID	PAYETTE-ID	16075	FALSE	0	
PEND OREILLE(WA)	1		PEND OREILLE	WA	1		WA	PEND OREILLE-WA	53051	FALSE	0	
PENDLETON(WV)	1		PENDLETON	WV	1		WV	PENDLETON-WV	54071	FALSE	0	
PENNINGTON(MN)	1		PENNINGTON	MN	1		MN	PENNINGTON-MN	27113	FALSE	0	
PERRY(OH)	1		PERRY	OH	1		OH	PERRY-OH	39127	FALSE	0	
PETERSBURG CITY(VA)	1		PETERSBURG CITY	VA	1		VA	PETERSBURG CITY-VA	51730	FALSE	0	
PICKETT(TN)	1		PICKETT	TN	1		TN	PICKETT-TN	47137	FALSE	0	
PIERCE(ND)	1		PIERCE	ND	1		ND	PIERCE-ND	38069	FALSE	0	
PIKE(AL)	1		PIKE	AL	1		AL	PIKE-AL	01109	FALSE	0	
PLAQUEMINES(LA)	1		PLAQUEMINES	LA	1		LA	PLAQUEMINES-LA	22075	FALSE	0	
PLATTE(NE)	1		PLATTE	NE	1		NE	PLATTE-NE	31141	FALSE	0	
PLEASANTS(WV)	1		PLEASANTS	WV	1		WV	PLEASANTS-WV	54073	FALSE	0	
POCAHONTAS(IA)	1		POCAHONTAS	IA	1		IA	POCAHONTAS-IA	19151	FALSE	0	
POLK(WI)	1		POLK	WI	1		WI	POLK-WI	55095	FALSE	0	
POPE(IL)	1		POPE	IL	1		IL	POPE-IL	17151	FALSE	0	
POPE(MN)	1		POPE	MN	1		MN	POPE-MN	27121	FALSE	0	
PORTSMOUTH CITY(VA)	1		PORTSMOUTH CITY	VA	1		VA	PORTSMOUTH CITY-VA	51740	FALSE	0	
POSEY(IN)	1		POSEY	IN	1		IN	POSEY-IN	18129	FALSE	0	
POWELL(KY)	1		POWELL	KY	1		KY	POWELL-KY	21197	FALSE	0	
PRINCE EDWARD(VA)	1		PRINCE EDWARD	VA	1		VA	PRINCE EDWARD-VA	51147	FALSE	0	
PULASKI(GA)	1		PULASKI	GA	1		GA	PULASKI-GA	13235	FALSE	0	
PULASKI(VA)	1		PULASKI	VA	1		VA	PULASKI-VA	51155	FALSE	0	
QUAY(NM)	1		QUAY	NM	1		NM	QUAY-NM	35037	FALSE	0	
RABUN(GA)	1		RABUN	GA	1		GA	RABUN-GA	13241	FALSE	0	
RALLS(MO)	1		RALLS	MO	1		MO	RALLS-MO	29173	FALSE	0	
RANDALL(TX)	1		RANDALL	TX	1		TX	RANDALL-TX	48381	FALSE	0	
RAY(MO)	1		RAY	MO	1		MO	RAY-MO	29177	FALSE	0	
RED RIVER(TX)	1		RED RIVER	TX	1		TX	RED RIVER-TX	48387	FALSE	0	
REDWOOD(MN)	1		REDWOOD	MN	1		MN	REDWOOD-MN	27127	FALSE	0	
RENSSELAER(NY)	1		RENSSELAER	NY	1		NY	RENSSELAER-NY	36083	FALSE	0	
RICHARDSON(NE)	1		RICHARDSON	NE	1		NE	RICHARDSON-NE	31147	FALSE	0	
RICHMOND(NC)	1		RICHMOND	NC	1		NC	RICHMOND-NC	37153	FALSE	0	
RICHMOND(NY)	1		RICHMOND	NY	1		NY	RICHMOND-NY	36085	FALSE	0	
RIO ARRIBA(NM)	1		RIO ARRIBA	NM	1		NM	RIO ARRIBA-NM	35039	FALSE	0	
RIPLEY(IN)	1		RIPLEY	IN	1		IN	RIPLEY-IN	18137	FALSE	0	
RITCHIE(WV)	1		RITCHIE	WV	1		WV	RITCHIE-WV	54085	FALSE	0	
ROCK(MN)	1		ROCK	MN	1		MN	ROCK-MN	27133	FALSE	0	
ROCKINGHAM(VA)	1		ROCKINGHAM	VA	1		VA	ROCKINGHAM-VA	51165	FALSE	0	
ROCKWALL(TX)	1		ROCKWALL	TX	1		TX	ROCKWALL-TX	48397	FALSE	0	
RUSH(IN)	1		RUSH	IN	1		IN	RUSH-IN	18139	FALSE	0	
RUSSELL(VA)	1		RUSSELL	VA	1		VA	RUSSELL-VA	51167	FALSE	0	
SABINE(LA)	1		SABINE	LA	1		LA	SABINE-LA	22085	FALSE	0	
SABINE(TX)	1		SABINE	TX	1		TX	SABINE-TX	48403	FALSE	0	
SAINT LUCIE(FL)	1		SAINT LUCIE	FL	1		FL	SAINT LUCIE-FL	#N/A	TRUE	1	
SALEM(NJ)	1		SALEM	NJ	1		NJ	SALEM-NJ	34033	FALSE	0	
SALEM(VA)	1		SALEM	VA	1		VA	SALEM-VA	#N/A	TRUE	1	
SAMPSON(NC)	1		SAMPSON	NC	1		NC	SAMPSON-NC	37163	FALSE	0	
SAN JACINTO(TX)	1		SAN JACINTO	TX	1		TX	SAN JACINTO-TX	48407	FALSE	0	
SANTA CRUZ(CA)	1		SANTA CRUZ	CA	1		CA	SANTA CRUZ-CA	06087	FALSE	0	
SCHOOLCRAFT(MI)	1		SCHOOLCRAFT	MI	1		MI	SCHOOLCRAFT-MI	26153	FALSE	0	
SCHUYLER(IL)	1		SCHUYLER	IL	1		IL	SCHUYLER-IL	17169	FALSE	0	
SCOTT(VA)	1		SCOTT	VA	1		VA	SCOTT-VA	51169	FALSE	0	
SEMINOLE(OK)	1		SEMINOLE	OK	1		OK	SEMINOLE-OK	40133	FALSE	0	
SEQUOYAH(OK)	1		SEQUOYAH	OK	1		OK	SEQUOYAH-OK	40135	FALSE	0	
SHENANDOAH(VA)	1		SHENANDOAH	VA	1		VA	SHENANDOAH-VA	51171	FALSE	0	
SHERMAN(TX)	1		SHERMAN	TX	1		TX	SHERMAN-TX	48421	FALSE	0	
SIOUX(NE)	1		SIOUX	NE	1		NE	SIOUX-NE	31165	FALSE	0	
SMITH(TN)	1		SMITH	TN	1		TN	SMITH-TN	47159	FALSE	0	
SNYDER(PA)	1		SNYDER	PA	1		PA	SNYDER-PA	42109	FALSE	0	
SOMERSET(NJ)	1		SOMERSET	NJ	1		NJ	SOMERSET-NJ	34035	FALSE	0	
SPINK(SD)	1		SPINK	SD	1		SD	SPINK-SD	46115	FALSE	0	
STANLEY(SD)	1		STANLEY	SD	1		SD	STANLEY-SD	46117	FALSE	0	
STANLY(NC)	1		STANLY	NC	1		NC	STANLY-NC	37167	FALSE	0	
STARR(TX)	1		STARR	TX	1		TX	STARR-TX	48427	FALSE	0	
STEPHENS(GA)	1		STEPHENS	GA	1		GA	STEPHENS-GA	13257	FALSE	0	
STEVENS(WA)	1		STEVENS	WA	1		WA	STEVENS-WA	53065	FALSE	0	
STEWART(TN)	1		STEWART	TN	1		TN	STEWART-TN	47161	FALSE	0	
STONE(AR)	1		STONE	AR	1		AR	STONE-AR	05137	FALSE	0	
STONE(MO)	1		STONE	MO	1		MO	STONE-MO	29209	FALSE	0	
SUBLETTE(WY)	1		SUBLETTE	WY	1		WY	SUBLETTE-WY	56035	FALSE	0	
SUFFOLK(MA)	1		SUFFOLK	MA	1		MA	SUFFOLK-MA	25025	FALSE	0	
SULLIVAN(NH)	1		SULLIVAN	NH	1		NH	SULLIVAN-NH	33019	FALSE	0	
SULLIVAN(NY)	1		SULLIVAN	NY	1		NY	SULLIVAN-NY	36105	FALSE	0	
SUMMIT(CO)	1		SUMMIT	CO	1		CO	SUMMIT-CO	08117	FALSE	0	
SUMNER(KS)	1		SUMNER	KS	1		KS	SUMNER-KS	20191	FALSE	0	
SUMTER(FL)	1		SUMTER	FL	1		FL	SUMTER-FL	12119	FALSE	0	
SUMTER(GA)	1		SUMTER	GA	1		GA	SUMTER-GA	13261	FALSE	0	
SURRY(NC)	1		SURRY	NC	1		NC	SURRY-NC	37171	FALSE	0	
SWAIN(NC)	1		SWAIN	NC	1		NC	SWAIN-NC	37173	FALSE	0	
SWEETWATER(WY)	1		SWEETWATER	WY	1		WY	SWEETWATER-WY	56037	FALSE	0	
SWISHER(TX)	1		SWISHER	TX	1		TX	SWISHER-TX	48437	FALSE	0	
TALBOT(MD)	1		TALBOT	MD	1		MD	TALBOT-MD	24041	FALSE	0	
TAOS(NM)	1		TAOS	NM	1		NM	TAOS-NM	35055	FALSE	0	
TATTNALL(GA)	1		TATTNALL	GA	1		GA	TATTNALL-GA	13267	FALSE	0	
TAYLOR(FL)	1		TAYLOR	FL	1		FL	TAYLOR-FL	12123	FALSE	0	
TELFAIR(GA)	1		TELFAIR	GA	1		GA	TELFAIR-GA	13271	FALSE	0	
TEXAS(OK)	1		TEXAS	OK	1		OK	TEXAS-OK	40139	FALSE	0	
THAYER(NE)	1		THAYER	NE	1		NE	THAYER-NE	31169	FALSE	0	
TIOGA(NY)	1		TIOGA	NY	1		NY	TIOGA-NY	36107	FALSE	0	
TITUS(TX)	1		TITUS	TX	1		TX	TITUS-TX	48449	FALSE	0	
TODD(KY)	1		TODD	KY	1		KY	TODD-KY	21219	FALSE	0	
TOMPKINS(NY)	1		TOMPKINS	NY	1		NY	TOMPKINS-NY	36109	FALSE	0	
TURNER(GA)	1		TURNER	GA	1		GA	TURNER-GA	13287	FALSE	0	
ULSTER(NY)	1		ULSTER	NY	1		NY	ULSTER-NY	36111	FALSE	0	
UNICOI(TN)	1		UNICOI	TN	1		TN	UNICOI-TN	47171	FALSE	0	
UNION(IN)	1		UNION	IN	1		IN	UNION-IN	18161	FALSE	0	
UNION(NJ)	1		UNION	NJ	1		NJ	UNION-NJ	34039	FALSE	0	
UNION(SD)	1		UNION	SD	1		SD	UNION-SD	46127	FALSE	0	
UPSHUR(TX)	1		UPSHUR	TX	1		TX	UPSHUR-TX	48459	FALSE	0	
VAL VERDE(TX)	1		VAL VERDE	TX	1		TX	VAL VERDE-TX	48465	FALSE	0	
VALLEY(MT)	1		VALLEY	MT	1		MT	VALLEY-MT	30105	FALSE	0	
VAN BUREN(IA)	1		VAN BUREN	IA	1		IA	VAN BUREN-IA	19177	FALSE	0	
VANCE(NC)	1		VANCE	NC	1		NC	VANCE-NC	37181	FALSE	0	
VERMILION(LA)	1		VERMILION	LA	1		LA	VERMILION-LA	22113	FALSE	0	
WAGONER(OK)	1		WAGONER	OK	1		OK	WAGONER-OK	40145	FALSE	0	
WAKULLA(FL)	1		WAKULLA	FL	1		FL	WAKULLA-FL	12129	FALSE	0	
WARREN(PA)	1		WARREN	PA	1		PA	WARREN-PA	42123	FALSE	0	
WASHINGTON(ID)	1		WASHINGTON	ID	1		ID	WASHINGTON-ID	16087	FALSE	0	
WASHINGTON(IL)	1		WASHINGTON	IL	1		IL	WASHINGTON-IL	17189	FALSE	0	
WASHINGTON(ME)	1		WASHINGTON	ME	1		ME	WASHINGTON-ME	23029	FALSE	0	
WASHINGTON(MO)	1		WASHINGTON	MO	1		MO	WASHINGTON-MO	29221	FALSE	0	
WASHINGTON(OH)	1		WASHINGTON	OH	1		OH	WASHINGTON-OH	39167	FALSE	0	
WASHINGTON(OR)	1		WASHINGTON	OR	1		OR	WASHINGTON-OR	41067	FALSE	0	
WASHINGTON(RI)	1		WASHINGTON	RI	1		RI	WASHINGTON-RI	44009	FALSE	0	
WASHINGTON(VT)	1		WASHINGTON	VT	1		VT	WASHINGTON-VT	50023	FALSE	0	
WAYNE(MO)	1		WAYNE	MO	1		MO	WAYNE-MO	29223	FALSE	0	
WAYNE(PA)	1		WAYNE	PA	1		PA	WAYNE-PA	42127	FALSE	0	
WAYNESBORO CITY(VA)	1		WAYNESBORO CITY	VA	1		VA	WAYNESBORO CITY-VA	51820	FALSE	0	
WEBSTER(WV)	1		WEBSTER	WV	1		WV	WEBSTER-WV	54101	FALSE	0	
WEST CARROLL(LA)	1		WEST CARROLL	LA	1		LA	WEST CARROLL-LA	22123	FALSE	0	
WESTMORELAND(VA)	1		WESTMORELAND	VA	1		VA	WESTMORELAND-VA	51193	FALSE	0	
WESTON(WY)	1		WESTON	WY	1		WY	WESTON-WY	56045	FALSE	0	
WEXFORD(MI)	1		WEXFORD	MI	1		MI	WEXFORD-MI	26165	FALSE	0	
WHITE PINE(NV)	1		WHITE PINE	NV	1		NV	WHITE PINE-NV	32033	FALSE	0	
WHITE(IL)	1		WHITE	IL	1		IL	WHITE-IL	17193	FALSE	0	
WICOMICO(MD)	1		WICOMICO	MD	1		MD	WICOMICO-MD	24045	FALSE	0	
WILLIAMSON(TX)	1		WILLIAMSON	TX	1		TX	WILLIAMSON-TX	48491	FALSE	0	
WINKLER(TX)	1		WINKLER	TX	1		TX	WINKLER-TX	48495	FALSE	0	
WOODS(OK)	1		WOODS	OK	1		OK	WOODS-OK	40151	FALSE	0	
WOODWARD(OK)	1		WOODWARD	OK	1		OK	WOODWARD-OK	40153	FALSE	0	
WORCESTER(MD)	1		WORCESTER	MD	1		MD	WORCESTER-MD	24047	FALSE	0	
WRIGHT(MN)	1		WRIGHT	MN	1		MN	WRIGHT-MN	27171	FALSE	0	
WRIGHT(MO)	1		WRIGHT	MO	1		MO	WRIGHT-MO	29229	FALSE	0	
WYTHE(VA)	1		WYTHE	VA	1		VA	WYTHE-VA	51197	FALSE	0	
YELL(AR)	1		YELL	AR	1		AR	YELL-AR	05149	FALSE	0	
YORK(ME)	1		YORK	ME	1		ME	YORK-ME	23031	FALSE	0	
YORK(NE)	1		YORK	NE	1		NE	YORK-NE	31185	FALSE	0	
YOUNG(TX)	1		YOUNG	TX	1		TX	YOUNG-TX	48503	FALSE	0	
YUMA(CO)	1		YUMA	CO	1		CO	YUMA-CO	08125	FALSE	0	
